ID	Name	UiID	RepresentID	ColorID	ColorID1	ColorID2	Genre	SubType	DetailType	Price	Level	BindType	MaxDurability	AbradeRate	MaxExistTime	MaxExistAmount	CanTrade	CanDestroy	SetID	ScriptName	Quality	Base1Type	Base1Min	Base1Max	Base2Type	Base2Min	Base2Max	Base3Type	Base3Min	Base3Max	Base4Type	Base4Min	Base4Max	Base5Type	Base5Min	Base5Max	Base6Type	Base6Min	Base6Max	Require1Type	Require1Value	Require2Type	Require2Value	Require3Type	Require3Value	Require4Type	Require4Value	Require5Type	Require5Value	Require6Type	Require6Value	Magic1Type	Magic2Type	Magic3Type	Magic4Type	Magic5Type	Magic6Type	Magic7Type	Magic8Type	Magic9Type	Magic10Type	Magic11Type	Magic12Type	Magic13Type	Magic14Type	Magic15Type	Magic16Type	SkillID	SkillLevel	BelongSchool	MagicKind	MagicType	GetType	_CATEGORY	CoolDownID	IconTag1	IconTag2	IsSpecialIcon	IsSpecialRepresent	IconID	CanSetColor	AucGenre	AucSubType	RequireCamp	RequireProfessionID	RequireProfessionLevel	RequireProfessionBranch	PackageGenerType	PackageSubType	TargetType	EnchantRepresentID1	EnchantRepresentID2	EnchantRepresentID3	EnchantRepresentID4	ExistType	EquipCoolDownID	RecommendID	DiamondTypeMask1	DiamondAttributeID1	DiamondTypeMask2	DiamondAttributeID2	DiamondTypeMask3	DiamondAttributeID3	MaxStrengthLevel	CanApart	IgnoreBindMask	CanExterior	BelongForceMask	MapBanUseItemMask	Represent1	SpecialRepair	CanChangeMagic	GrowthTabIndex	NeedGrowthExp	CanShared	MapBanTradeItemMask	MapCanExistItemMask	MapBanEquipItemMask	EquipUsage	RepairPriceRebate
39979	龙荒朔漠·自化坠	215860						7	0	1095174	15400	3	0	0			1		5794		4	atInvalid			atInvalid			atInvalid												5	120											52372	52371	15627	52377	52368	0	0	0	0	0	0	0							纯阳	外功	会心(PVP)	威望									4	3	2												736	18	17	7453	0	0	0	0	6	1	0		16				1			0				0	
39980	龙荒朔漠·夜遮坠	215861						7	0	1095174	15400	3	0	0			1		5795		4	atInvalid			atInvalid			atInvalid												5	120											52372	52369	52378	52379	52368	0	0	0	0	0	0	0							七秀	内功	会心(PVP)	威望									4	3	2												736	20	17	7453	0	0	0	0	6	1	0		32				1			0				0	
39981	龙荒朔漠·亦迟坠	215862						7	0	1095174	15400	3	0	0			1		5796		4	atInvalid			atInvalid			atInvalid												5	120											52372	52369	21100	52380	52368	0	0	0	0	0	0	0							七秀	治疗	治疗会心(PVP)	威望									4	3	2												736	21	17	233	0	0	0	0	6	1	0		32				1			0				0	
39982	龙荒朔漠·千缕坠	215863						7	0	1095174	15400	3	0	0			1		5797		4	atInvalid			atInvalid			atInvalid												5	120											52372	52369	52381	52382	52368	0	0	0	0	0	0	0							五毒	内功	会心(PVP)	威望									4	3	2												736	16	17	7453	0	0	0	0	6	1	0		64				1			0				0	
39983	龙荒朔漠·香尘坠	215864						7	0	1095174	15400	3	0	0			1		5798		4	atInvalid			atInvalid			atInvalid												5	120											52372	52369	21100	52383	52368	0	0	0	0	0	0	0							五毒	治疗	治疗会心(PVP)	威望									4	3	2												736	17	17	233	0	0	0	0	6	1	0		64				1			0				0	
39984	龙荒朔漠·暗幽坠	215865						7	0	1095174	15400	3	0	0			1		5799		4	atInvalid			atInvalid			atInvalid												5	120											52372	52366	52381	52377	52368	0	0	0	0	0	0	0							唐门	内功	会心(PVP)	威望									4	3	2												736	24	17	7453	0	0	0	0	6	1	0		128				1			0				0	
39985	龙荒朔漠·萧疏坠	215866						7	0	1095174	15400	3	0	0			1		5800		4	atInvalid			atInvalid			atInvalid												5	120											52372	52370	15627	52377	52368	0	0	0	0	0	0	0							唐门	外功	会心(PVP)	威望									4	3	2												736	23	17	7453	0	0	0	0	6	1	0		128				1			0				0	
39986	龙荒朔漠·风烟坠	215867						7	0	1095174	15400	3	0	0			1		5801		4	atInvalid			atInvalid			atInvalid												5	120											52372	52371	15627	52377	52368	0	0	0	0	0	0	0							藏剑	外功	会心(PVP)	威望									4	3	2												736	22	17	7453	0	0	0	0	6	1	0		256				1			0				0	
39987	龙荒朔漠·放饮坠	215868						7	0	1095174	15400	3	0	0			1		5802		4	atInvalid			atInvalid			atInvalid												5	120											52372	52370	15627	52377	52368	0	0	0	0	0	0	0							丐帮	外功	会心(PVP)	威望									4	3	2												736	27	17	7453	0	0	0	0	6	1	0		512				1			0				0	
39988	龙荒朔漠·逐影坠	215869						7	0	1095174	15400	3	0	0			1		5803		4	atInvalid			atInvalid			atInvalid												5	120											52372	52366	52384	52385	52368	0	0	0	0	0	0	0							明教	内功	会心(PVP)	威望									4	3	2												736	25	17	7453	0	0	0	0	6	1	0		1024				1			0				0	
39989	龙荒朔漠·无恙坠	215870						7	0	1095174	15400	3	0	0			1		5804		4	atInvalid			atInvalid			atInvalid												5	120											52372	52371	15627	52377	52368	0	0	0	0	0	0	0							苍云	外功	会心(PVP)	威望									4	3	2												736	30	17	7453	0	0	0	0	6	1	0		2097152				1			0				0	
39990	龙荒朔漠·书醉坠	215871						7	0	1095174	15400	3	0	0			1		5805		4	atInvalid			atInvalid			atInvalid												5	120											52372	52369	52378	52379	52368	0	0	0	0	0	0	0							长歌	内功	会心(PVP)	威望									4	3	2												736	32	17	7453	0	0	0	0	6	1	0		4194304				1			0				0	
39991	龙荒朔漠·太古坠	215872						7	0	1095174	15400	3	0	0			1		5806		4	atInvalid			atInvalid			atInvalid												5	120											52372	52369	21100	52380	52368	0	0	0	0	0	0	0							长歌	治疗	治疗会心(PVP)	威望									4	3	2												736	33	17	233	0	0	0	0	6	1	0		4194304				1			0				0	
39992	龙荒朔漠·夜腾坠	215873						7	0	1095174	15400	3	0	0			1		5807		4	atInvalid			atInvalid			atInvalid												5	120											52372	52370	15627	52377	52368	0	0	0	0	0	0	0							霸刀	外功	会心(PVP)	威望									4	3	2												736	34	17	7453	0	0	0	0	6	1	0		8388608				1			0				0	
39993	龙荒朔漠·玉尘坠	215874						7	0	1095174	15400	3	0	0			1		5808		4	atInvalid			atInvalid			atInvalid												5	120											52372	52371	15627	52377	52368	0	0	0	0	0	0	0							蓬莱	外功	会心(PVP)	威望									4	3	2												736	35	17	7453	0	0	0	0	6	1	0		16777216				1			0				0	
39994	龙荒朔漠·凌云坠	215875						7	0	1095174	15400	3	0	0			1		5809		4	atInvalid			atInvalid			atInvalid												5	120											52372	52371	15627	52377	52368	0	0	0	0	0	0	0							凌雪	外功	会心(PVP)	威望									4	3	2												736	38	17	7453	0	0	0	0	6	1	0		33554432				1			0				0	
39995	龙荒朔漠·同消坠	215876						7	0	1095174	15400	3	0	0			1		5810		4	atInvalid			atInvalid			atInvalid												5	120											52372	52366	52375	52376	52368	0	0	0	0	0	0	0							衍天	内功	会心(PVP)	威望									4	3	2												736	39	17	7453	0	0	0	0	6	1	0		2048				1			0				0	
39996	龙荒朔漠·苍苔坠	215877						7	0	1095174	15400	3	0	0			1		5811		4	atInvalid			atInvalid			atInvalid												5	120											52372	52369	52381	52382	52368	0	0	0	0	0	0	0							药宗	内功	会心(PVP)	威望									4	3	2												736	40	17	7453	0	0	0	0	6	1	0		4096				1			0				0	
39997	龙荒朔漠·济世坠	215878						7	0	1095174	15400	3	0	0			1		5812		4	atInvalid			atInvalid			atInvalid												5	120											52372	52369	21100	52383	52368	0	0	0	0	0	0	0							药宗	治疗	治疗会心(PVP)	威望									4	3	2												736	41	17	233	0	0	0	0	6	1	0		4096				1			0				0	
39998	龙荒朔漠·气斗坠	215879						7	0	1095174	15400	3	0	0			1		5813		4	atInvalid			atInvalid			atInvalid												5	120											52372	52370	15627	52377	52368	0	0	0	0	0	0	0							刀宗	外功	会心(PVP)	威望									4	3	2												736	42	17	7453	0	0	0	0	6	1	0		8192				1			0				0	
39999	龙荒朔漠·穿月坠	215880						7	0	1095174	15400	3	0	0			1		5814		4	atInvalid			atInvalid			atInvalid												5	120											52372	52371	15627	52377	52368	0	0	0	0	0	0	0							万灵	外功	会心(PVP)	威望									4	3	2												736	43	17	7453	0	0	0	0	6	1	0		16384				1			0				0	
40000	龙荒朔漠·尘喧戒	215881						5	0	912645	15400	3	0	0			1		5789		4	atInvalid			atInvalid			atInvalid												5	120											52372	52366	52373	52374	52368	0	0	0	0	0	0	0							少林	内功	会心(PVP)	威望									4	2	2												736	12							6	1	0		2				1			0				0	
40001	龙荒朔漠·知意戒	215882						5	0	912645	15400	3	0	0			1		5790		4	atInvalid			atInvalid			atInvalid												5	120											52372	52366	52375	52376	52368	0	0	0	0	0	0	0							万花	内功	会心(PVP)	威望									4	2	2												736	14							6	1	0		4				1			0				0	
40002	龙荒朔漠·兴酣戒	215883						5	0	912645	15400	3	0	0			1		5791		4	atInvalid			atInvalid			atInvalid												5	120											52372	52369	21100	45444	52368	0	0	0	0	0	0	0							万花	治疗	治疗会心(PVP)	威望									4	2	2												736	15							6	1	0		4				1			0				0	
40003	龙荒朔漠·长驻戒	215884						5	0	912645	15400	3	0	0			1		5792		4	atInvalid			atInvalid			atInvalid												5	120											52372	52370	15627	52377	52368	0	0	0	0	0	0	0							天策	外功	会心(PVP)	威望									4	2	2												736	10							6	1	0		8				1			0				0	
40004	龙荒朔漠·暮去戒	215885						5	0	912645	15400	3	0	0			1		5793		4	atInvalid			atInvalid			atInvalid												5	120											52372	52369	52375	52376	52368	0	0	0	0	0	0	0							纯阳	内功	会心(PVP)	威望									4	2	2												736	19							6	1	0		16				1			0				0	
40005	龙荒朔漠·自化戒	215886						5	0	912645	15400	3	0	0			1		5794		4	atInvalid			atInvalid			atInvalid												5	120											52372	52371	15627	52377	52368	0	0	0	0	0	0	0							纯阳	外功	会心(PVP)	威望									4	2	2												736	18							6	1	0		16				1			0				0	
40006	龙荒朔漠·夜遮戒	215887						5	0	912645	15400	3	0	0			1		5795		4	atInvalid			atInvalid			atInvalid												5	120											52372	52369	52378	52379	52368	0	0	0	0	0	0	0							七秀	内功	会心(PVP)	威望									4	2	2												736	20							6	1	0		32				1			0				0	
40007	龙荒朔漠·亦迟戒	215888						5	0	912645	15400	3	0	0			1		5796		4	atInvalid			atInvalid			atInvalid												5	120											52372	52369	21100	52380	52368	0	0	0	0	0	0	0							七秀	治疗	治疗会心(PVP)	威望									4	2	2												736	21							6	1	0		32				1			0				0	
40008	龙荒朔漠·千缕戒	215889						5	0	912645	15400	3	0	0			1		5797		4	atInvalid			atInvalid			atInvalid												5	120											52372	52369	52381	52382	52368	0	0	0	0	0	0	0							五毒	内功	会心(PVP)	威望									4	2	2												736	16							6	1	0		64				1			0				0	
40009	龙荒朔漠·香尘戒	215890						5	0	912645	15400	3	0	0			1		5798		4	atInvalid			atInvalid			atInvalid												5	120											52372	52369	21100	52383	52368	0	0	0	0	0	0	0							五毒	治疗	治疗会心(PVP)	威望									4	2	2												736	17							6	1	0		64				1			0				0	
40010	龙荒朔漠·暗幽戒	215891						5	0	912645	15400	3	0	0			1		5799		4	atInvalid			atInvalid			atInvalid												5	120											52372	52366	52381	52377	52368	0	0	0	0	0	0	0							唐门	内功	会心(PVP)	威望									4	2	2												736	24							6	1	0		128				1			0				0	
40011	龙荒朔漠·萧疏戒	215892						5	0	912645	15400	3	0	0			1		5800		4	atInvalid			atInvalid			atInvalid												5	120											52372	52370	15627	52377	52368	0	0	0	0	0	0	0							唐门	外功	会心(PVP)	威望									4	2	2												736	23							6	1	0		128				1			0				0	
40012	龙荒朔漠·风烟戒	215893						5	0	912645	15400	3	0	0			1		5801		4	atInvalid			atInvalid			atInvalid												5	120											52372	52371	15627	52377	52368	0	0	0	0	0	0	0							藏剑	外功	会心(PVP)	威望									4	2	2												736	22							6	1	0		256				1			0				0	
40013	龙荒朔漠·放饮戒	215894						5	0	912645	15400	3	0	0			1		5802		4	atInvalid			atInvalid			atInvalid												5	120											52372	52370	15627	52377	52368	0	0	0	0	0	0	0							丐帮	外功	会心(PVP)	威望									4	2	2												736	27							6	1	0		512				1			0				0	
40014	龙荒朔漠·逐影戒	215895						5	0	912645	15400	3	0	0			1		5803		4	atInvalid			atInvalid			atInvalid												5	120											52372	52366	52384	52385	52368	0	0	0	0	0	0	0							明教	内功	会心(PVP)	威望									4	2	2												736	25							6	1	0		1024				1			0				0	
40015	龙荒朔漠·无恙戒	215896						5	0	912645	15400	3	0	0			1		5804		4	atInvalid			atInvalid			atInvalid												5	120											52372	52371	15627	52377	52368	0	0	0	0	0	0	0							苍云	外功	会心(PVP)	威望									4	2	2												736	30							6	1	0		2097152				1			0				0	
40016	龙荒朔漠·书醉戒	215897						5	0	912645	15400	3	0	0			1		5805		4	atInvalid			atInvalid			atInvalid												5	120											52372	52369	52378	52379	52368	0	0	0	0	0	0	0							长歌	内功	会心(PVP)	威望									4	2	2												736	32							6	1	0		4194304				1			0				0	
40017	龙荒朔漠·太古戒	215898						5	0	912645	15400	3	0	0			1		5806		4	atInvalid			atInvalid			atInvalid												5	120											52372	52369	21100	52380	52368	0	0	0	0	0	0	0							长歌	治疗	治疗会心(PVP)	威望									4	2	2												736	33							6	1	0		4194304				1			0				0	
40018	龙荒朔漠·夜腾戒	215899						5	0	912645	15400	3	0	0			1		5807		4	atInvalid			atInvalid			atInvalid												5	120											52372	52370	15627	52377	52368	0	0	0	0	0	0	0							霸刀	外功	会心(PVP)	威望									4	2	2												736	34							6	1	0		8388608				1			0				0	
40019	龙荒朔漠·玉尘戒	215900						5	0	912645	15400	3	0	0			1		5808		4	atInvalid			atInvalid			atInvalid												5	120											52372	52371	15627	52377	52368	0	0	0	0	0	0	0							蓬莱	外功	会心(PVP)	威望									4	2	2												736	35							6	1	0		16777216				1			0				0	
40020	龙荒朔漠·凌云戒	215901						5	0	912645	15400	3	0	0			1		5809		4	atInvalid			atInvalid			atInvalid												5	120											52372	52371	15627	52377	52368	0	0	0	0	0	0	0							凌雪	外功	会心(PVP)	威望									4	2	2												736	38							6	1	0		33554432				1			0				0	
40021	龙荒朔漠·同消戒	215902						5	0	912645	15400	3	0	0			1		5810		4	atInvalid			atInvalid			atInvalid												5	120											52372	52366	52375	52376	52368	0	0	0	0	0	0	0							衍天	内功	会心(PVP)	威望									4	2	2												736	39							6	1	0		2048				1			0				0	
40022	龙荒朔漠·苍苔戒	215903						5	0	912645	15400	3	0	0			1		5811		4	atInvalid			atInvalid			atInvalid												5	120											52372	52369	52381	52382	52368	0	0	0	0	0	0	0							药宗	内功	会心(PVP)	威望									4	2	2												736	40							6	1	0		4096				1			0				0	
40023	龙荒朔漠·济世戒	215904						5	0	912645	15400	3	0	0			1		5812		4	atInvalid			atInvalid			atInvalid												5	120											52372	52369	21100	52383	52368	0	0	0	0	0	0	0							药宗	治疗	治疗会心(PVP)	威望									4	2	2												736	41							6	1	0		4096				1			0				0	
40024	龙荒朔漠·气斗戒	215905						5	0	912645	15400	3	0	0			1		5813		4	atInvalid			atInvalid			atInvalid												5	120											52372	52370	15627	52377	52368	0	0	0	0	0	0	0							刀宗	外功	会心(PVP)	威望									4	2	2												736	42							6	1	0		8192				1			0				0	
40025	龙荒朔漠·穿月戒	215906						5	0	912645	15400	3	0	0			1		5814		4	atInvalid			atInvalid			atInvalid												5	120											52372	52371	15627	52377	52368	0	0	0	0	0	0	0							万灵	外功	会心(PVP)	威望									4	2	2												736	43							6	1	0		16384				1			0				0	
40026	龙荒朔漠·尘喧链	215829						4	0	912645	15400	3	0	0			1		5789		4	atInvalid			atInvalid			atInvalid												5	120											52372	52366	52373	52502	52368	0	0	0	0	0	0	0							少林	内功	急速(PVP)	威望									4	1	2												736	12	17	51730	0	0	0	0	6	1	0		2				1			0				0	
40027	龙荒朔漠·知意链	215830						4	0	912645	15400	3	0	0			1		5790		4	atInvalid			atInvalid			atInvalid												5	120											52372	52366	52375	52502	52368	0	0	0	0	0	0	0							万花	内功	急速(PVP)	威望									4	1	2												736	14	17	51730	0	0	0	0	6	1	0		4				1			0				0	
40028	龙荒朔漠·兴酣链	215831						4	0	912645	15400	3	0	0			1		5791		4	atInvalid			atInvalid			atInvalid												5	120											52372	52369	21100	52648	52368	0	0	0	0	0	0	0							万花	治疗	治疗急速(PVP)	威望									4	1	2												736	15	17	204	0	0	0	0	6	1	0		4				1			0				0	
40029	龙荒朔漠·长驻链	215832						4	0	912645	15400	3	0	0			1		5792		4	atInvalid			atInvalid			atInvalid												5	120											52372	52370	15627	52502	52368	0	0	0	0	0	0	0							天策	外功	急速(PVP)	威望									4	1	2												736	10	17	51730	0	0	0	0	6	1	0		8				1			0				0	
40030	龙荒朔漠·暮去链	215833						4	0	912645	15400	3	0	0			1		5793		4	atInvalid			atInvalid			atInvalid												5	120											52372	52369	52375	52502	52368	0	0	0	0	0	0	0							纯阳	内功	急速(PVP)	威望									4	1	2												736	19	17	51730	0	0	0	0	6	1	0		16				1			0				0	
40031	龙荒朔漠·自化链	215834						4	0	912645	15400	3	0	0			1		5794		4	atInvalid			atInvalid			atInvalid												5	120											52372	52371	15627	52502	52368	0	0	0	0	0	0	0							纯阳	外功	急速(PVP)	威望									4	1	2												736	18	17	51730	0	0	0	0	6	1	0		16				1			0				0	
40032	龙荒朔漠·夜遮链	215835						4	0	912645	15400	3	0	0			1		5795		4	atInvalid			atInvalid			atInvalid												5	120											52372	52369	52378	52502	52368	0	0	0	0	0	0	0							七秀	内功	急速(PVP)	威望									4	1	2												736	20	17	51730	0	0	0	0	6	1	0		32				1			0				0	
40033	龙荒朔漠·亦迟链	215836						4	0	912645	15400	3	0	0			1		5796		4	atInvalid			atInvalid			atInvalid												5	120											52372	52369	21100	52648	52368	0	0	0	0	0	0	0							七秀	治疗	治疗急速(PVP)	威望									4	1	2												736	21	17	204	0	0	0	0	6	1	0		32				1			0				0	
40034	龙荒朔漠·千缕链	215837						4	0	912645	15400	3	0	0			1		5797		4	atInvalid			atInvalid			atInvalid												5	120											52372	52369	52381	52502	52368	0	0	0	0	0	0	0							五毒	内功	急速(PVP)	威望									4	1	2												736	16	17	51730	0	0	0	0	6	1	0		64				1			0				0	
40035	龙荒朔漠·香尘链	215838						4	0	912645	15400	3	0	0			1		5798		4	atInvalid			atInvalid			atInvalid												5	120											52372	52369	21100	52648	52368	0	0	0	0	0	0	0							五毒	治疗	治疗急速(PVP)	威望									4	1	2												736	17	17	204	0	0	0	0	6	1	0		64				1			0				0	
40036	龙荒朔漠·暗幽链	215839						4	0	912645	15400	3	0	0			1		5799		4	atInvalid			atInvalid			atInvalid												5	120											52372	52366	52381	52502	52368	0	0	0	0	0	0	0							唐门	内功	急速(PVP)	威望									4	1	2												736	24	17	51730	0	0	0	0	6	1	0		128				1			0				0	
40037	龙荒朔漠·萧疏链	215840						4	0	912645	15400	3	0	0			1		5800		4	atInvalid			atInvalid			atInvalid												5	120											52372	52370	15627	52502	52368	0	0	0	0	0	0	0							唐门	外功	急速(PVP)	威望									4	1	2												736	23	17	51730	0	0	0	0	6	1	0		128				1			0				0	
40038	龙荒朔漠·风烟链	215841						4	0	912645	15400	3	0	0			1		5801		4	atInvalid			atInvalid			atInvalid												5	120											52372	52371	15627	52502	52368	0	0	0	0	0	0	0							藏剑	外功	急速(PVP)	威望									4	1	2												736	22	17	51730	0	0	0	0	6	1	0		256				1			0				0	
40039	龙荒朔漠·放饮链	215842						4	0	912645	15400	3	0	0			1		5802		4	atInvalid			atInvalid			atInvalid												5	120											52372	52370	15627	52502	52368	0	0	0	0	0	0	0							丐帮	外功	急速(PVP)	威望									4	1	2												736	27	17	51730	0	0	0	0	6	1	0		512				1			0				0	
40040	龙荒朔漠·逐影链	215843						4	0	912645	15400	3	0	0			1		5803		4	atInvalid			atInvalid			atInvalid												5	120											52372	52366	52384	52502	52368	0	0	0	0	0	0	0							明教	内功	急速(PVP)	威望									4	1	2												736	25	17	51730	0	0	0	0	6	1	0		1024				1			0				0	
40041	龙荒朔漠·无恙链	215844						4	0	912645	15400	3	0	0			1		5804		4	atInvalid			atInvalid			atInvalid												5	120											52372	52371	15627	52502	52368	0	0	0	0	0	0	0							苍云	外功	急速(PVP)	威望									4	1	2												736	30	17	51730	0	0	0	0	6	1	0		2097152				1			0				0	
